ID,CREATE DATE,STATUS,PRIORITY,GEORAPHY,CLOSE DATE,AGE,Description
INC003613,2023-06-10,Closed,P2,US,2023-06-11,1,Desc for INC003613
INC003614,2022-11-30,New,P3,Europe,,232,Desc for INC003614
INC003615,2023-03-24,WIP,P4,Europe,,118,Desc for INC003615
INC003616,2023-02-07,Closed,P2,US,2023-02-10,3,Desc for INC003616
INC003617,2023-01-15,WIP,P1,Asia,,186,Desc for INC003617
INC003618,2023-01-15,Closed,P4,US,2023-01-15,0,Desc for INC003618
INC003619,2023-05-28,Closed,P4,US,2023-05-28,0,Desc for INC003619
INC003620,2023-05-21,New,P4,US,,60,Desc for INC003620
INC003621,2023-02-28,New,P2,Asia,,142,Desc for INC003621
INC003622,2022-12-15,New,P1,Europe,,217,Desc for INC003622
INC003623,2023-01-01,WIP,P3,US,,200,Desc for INC003623
INC003624,2023-05-25,Closed,P3,Asia,2023-05-28,3,Desc for INC003624
INC003625,2023-01-10,New,P2,US,,191,Desc for INC003625
INC003626,2022-12-28,New,P3,US,,204,Desc for INC003626
INC003627,2023-04-29,Closed,P1,US,2023-04-30,1,Desc for INC003627
INC003628,2023-03-05,Closed,P2,US,2023-03-05,0,Desc for INC003628
INC003629,2023-03-09,Closed,P2,US,2023-03-09,0,Desc for INC003629
INC003630,2023-05-11,Closed,P2,US,2023-05-27,16,Desc for INC003630
INC003631,2023-03-26,New,P2,Europe,,116,Desc for INC003631
INC003632,2023-06-11,Closed,P3,Europe,2023-06-11,0,Desc for INC003632
INC003633,2022-12-22,New,P4,Asia,,210,Desc for INC003633
INC003634,2023-06-03,WIP,P2,US,,47,Desc for INC003634
INC003635,2022-12-10,Closed,P3,US,2022-12-15,5,Desc for INC003635
INC003636,2023-04-04,WIP,P1,Asia,,107,Desc for INC003636
INC003637,2023-03-04,WIP,P2,Asia,,138,Desc for INC003637
INC003638,2023-03-08,WIP,P3,US,,134,Desc for INC003638
INC003639,2023-05-27,New,P3,Europe,,54,Desc for INC003639
INC003640,2022-12-26,WIP,P2,Europe,,206,Desc for INC003640
INC003641,2023-01-06,WIP,P2,US,,195,Desc for INC003641
INC003642,2023-01-20,New,P2,Europe,,181,Desc for INC003642
INC003643,2023-02-06,WIP,P1,US,,164,Desc for INC003643
INC003644,2023-01-01,Closed,P1,Europe,2023-01-03,2,Desc for INC003644
INC003645,2023-02-17,New,P3,US,,153,Desc for INC003645
INC003646,2023-05-18,Closed,P1,Europe,2023-05-26,8,Desc for INC003646
INC003647,2023-01-20,Closed,P4,US,2023-01-20,0,Desc for INC003647
INC003648,2023-01-22,Closed,P3,Asia,2023-01-24,2,Desc for INC003648
INC003649,2023-02-05,WIP,P4,US,,165,Desc for INC003649
INC003650,2023-05-23,Closed,P4,US,2023-05-24,1,Desc for INC003650
INC003651,2023-02-06,New,P4,Europe,,164,Desc for INC003651
INC003652,2023-06-08,New,P4,Asia,,42,Desc for INC003652
INC003653,2023-04-04,New,P2,US,,107,Desc for INC003653
INC003654,2023-01-19,New,P2,US,,182,Desc for INC003654
INC003655,2023-03-30,WIP,P2,Europe,,112,Desc for INC003655
INC003656,2022-12-01,New,P2,US,,231,Desc for INC003656
INC003657,2023-01-26,Closed,P1,Asia,2023-01-28,2,Desc for INC003657
INC003658,2022-11-30,Closed,P2,Asia,2022-12-07,7,Desc for INC003658
INC003659,2022-11-28,New,P2,US,,234,Desc for INC003659
INC003660,2022-11-29,Closed,P2,US,2022-12-06,7,Desc for INC003660
INC003661,2023-01-02,New,P4,Europe,,199,Desc for INC003661
INC003662,2023-01-12,Closed,P4,US,2023-01-15,3,Desc for INC003662
INC003663,2023-03-24,New,P3,US,,118,Desc for INC003663
INC003664,2023-01-10,New,P1,US,,191,Desc for INC003664
INC003665,2023-04-13,Closed,P3,US,2023-04-20,7,Desc for INC003665
INC003666,2023-03-03,WIP,P4,US,,139,Desc for INC003666
INC003667,2023-05-02,Closed,P2,US,2023-05-06,4,Desc for INC003667
INC003668,2023-03-31,Closed,P2,Europe,2023-04-05,5,Desc for INC003668
INC003669,2023-04-30,Closed,P4,Asia,2023-05-04,4,Desc for INC003669
INC003670,2022-12-01,New,P1,US,,231,Desc for INC003670
INC003671,2022-12-31,WIP,P4,Asia,,201,Desc for INC003671
INC003672,2023-01-08,Closed,P1,US,2023-01-14,6,Desc for INC003672
INC003673,2023-03-30,New,P3,Europe,,112,Desc for INC003673
INC003674,2023-05-14,WIP,P1,US,,67,Desc for INC003674
INC003675,2022-12-31,Closed,P1,US,2022-12-31,0,Desc for INC003675
INC003676,2022-12-03,New,P2,US,,229,Desc for INC003676
INC003677,2022-12-23,Closed,P2,US,2022-12-26,3,Desc for INC003677
INC003678,2023-03-07,New,P2,US,,135,Desc for INC003678
INC003679,2023-04-13,New,P1,US,,98,Desc for INC003679
INC003680,2023-04-01,New,P1,US,,110,Desc for INC003680
INC003681,2023-04-21,WIP,P4,Asia,,90,Desc for INC003681
INC003682,2023-03-26,New,P4,Europe,,116,Desc for INC003682
INC003683,2023-03-26,WIP,P3,US,,116,Desc for INC003683
INC003684,2023-03-10,New,P3,US,,132,Desc for INC003684
INC003685,2023-05-08,New,P2,Europe,,73,Desc for INC003685
INC003686,2023-05-03,Closed,P2,US,2023-05-06,3,Desc for INC003686
INC003687,2023-06-01,New,P2,Asia,,49,Desc for INC003687
INC003688,2022-12-16,WIP,P2,US,,216,Desc for INC003688
INC003689,2023-02-09,Closed,P2,US,2023-02-17,8,Desc for INC003689
INC003690,2023-04-17,Closed,P3,Asia,2023-04-17,0,Desc for INC003690
INC003691,2022-12-20,Closed,P1,US,2022-12-26,6,Desc for INC003691
INC003692,2023-03-12,Closed,P4,US,2023-03-12,0,Desc for INC003692
INC003693,2023-04-06,New,P3,US,,105,Desc for INC003693
INC003694,2023-03-27,New,P2,Asia,,115,Desc for INC003694
INC003695,2023-01-05,New,P4,Asia,,196,Desc for INC003695
INC003696,2022-11-25,WIP,P3,Europe,,237,Desc for INC003696
INC003697,2023-05-02,Closed,P3,US,2023-05-07,5,Desc for INC003697
INC003698,2023-05-25,Closed,P1,Asia,2023-05-27,2,Desc for INC003698
INC003699,2023-02-18,WIP,P4,US,,152,Desc for INC003699
INC003700,2023-03-30,Closed,P4,US,2023-04-07,8,Desc for INC003700
INC003701,2022-12-14,New,P2,US,,218,Desc for INC003701
INC003702,2022-12-11,Closed,P3,US,2022-12-19,8,Desc for INC003702
INC003703,2023-01-13,Closed,P2,US,2023-01-19,6,Desc for INC003703
INC003704,2023-05-13,Closed,P2,US,2023-05-17,4,Desc for INC003704
INC003705,2022-12-11,New,P2,Asia,,221,Desc for INC003705
INC003706,2023-02-19,Closed,P4,US,2023-02-22,3,Desc for INC003706
INC003707,2023-04-24,New,P3,Europe,,87,Desc for INC003707
INC003708,2022-11-24,Closed,P2,US,2022-11-25,1,Desc for INC003708
INC003709,2022-12-19,New,P4,US,,213,Desc for INC003709
INC003710,2023-04-19,WIP,P2,US,,92,Desc for INC003710
INC003711,2023-05-13,New,P3,US,,68,Desc for INC003711
INC003712,2023-03-18,Closed,P1,US,2023-03-25,7,Desc for INC003712
INC003713,2023-04-14,WIP,P2,Asia,,97,Desc for INC003713
INC003714,2023-04-17,Closed,P2,US,2023-04-20,3,Desc for INC003714
INC003715,2023-05-05,New,P2,US,,76,Desc for INC003715
INC003716,2023-03-16,WIP,P4,US,,126,Desc for INC003716
INC003717,2023-04-02,New,P3,US,,109,Desc for INC003717
INC003718,2023-04-28,Closed,P2,Asia,2023-05-03,5,Desc for INC003718
INC003719,2023-05-05,Closed,P1,US,2023-05-15,10,Desc for INC003719
INC003720,2023-03-10,New,P2,US,,132,Desc for INC003720
INC003721,2022-12-17,New,P4,US,,215,Desc for INC003721
INC003722,2023-06-06,Closed,P4,US,2023-06-08,2,Desc for INC003722
INC003723,2022-11-30,WIP,P2,US,,232,Desc for INC003723
INC003724,2023-03-19,New,P4,US,,123,Desc for INC003724
INC003725,2022-11-30,New,P1,US,,232,Desc for INC003725
INC003726,2022-12-10,New,P2,Asia,,222,Desc for INC003726
INC003727,2023-03-02,Closed,P1,US,2023-03-04,2,Desc for INC003727
INC003728,2022-12-27,New,P2,US,,205,Desc for INC003728
INC003729,2023-01-21,WIP,P3,Asia,,180,Desc for INC003729
INC003730,2023-01-27,Closed,P3,US,2023-02-06,10,Desc for INC003730
INC003731,2023-01-18,Closed,P4,US,2023-01-19,1,Desc for INC003731
INC003732,2023-03-28,Closed,P1,Asia,2023-04-09,12,Desc for INC003732
INC003733,2022-12-05,WIP,P4,Europe,,227,Desc for INC003733
INC003734,2023-06-04,WIP,P3,US,,46,Desc for INC003734
INC003735,2023-04-22,Closed,P2,US,2023-04-25,3,Desc for INC003735
INC003736,2023-02-10,WIP,P1,Europe,,160,Desc for INC003736
INC003737,2023-06-12,New,P4,US,,38,Desc for INC003737
INC003738,2023-04-15,WIP,P4,US,,96,Desc for INC003738
INC003739,2023-01-17,New,P2,US,,184,Desc for INC003739
INC003740,2023-04-04,New,P4,US,,107,Desc for INC003740
INC003741,2023-03-08,WIP,P2,US,,134,Desc for INC003741
INC003742,2023-05-20,Closed,P2,Europe,2023-05-27,7,Desc for INC003742
INC003743,2023-01-07,New,P1,US,,194,Desc for INC003743
INC003744,2022-12-08,Closed,P3,US,2022-12-16,8,Desc for INC003744
INC003745,2023-01-23,WIP,P1,US,,178,Desc for INC003745
INC003746,2023-03-22,Closed,P1,US,2023-03-25,3,Desc for INC003746
INC003747,2023-06-11,New,P4,US,,39,Desc for INC003747
INC003748,2023-02-05,Closed,P1,US,2023-02-08,3,Desc for INC003748
INC003749,2023-03-18,Closed,P4,US,2023-03-18,0,Desc for INC003749
INC003750,2022-12-23,Closed,P3,US,2022-12-23,0,Desc for INC003750
INC003751,2022-12-23,Closed,P2,US,2022-12-26,3,Desc for INC003751
INC003752,2022-12-07,New,P2,US,,225,Desc for INC003752
INC003753,2023-01-02,New,P2,Asia,,199,Desc for INC003753
INC003754,2023-05-09,Closed,P2,US,2023-05-09,0,Desc for INC003754
INC003755,2023-03-07,New,P4,US,,135,Desc for INC003755
INC003756,2023-04-10,New,P1,US,,101,Desc for INC003756
INC003757,2023-03-05,Closed,P2,US,2023-03-12,7,Desc for INC003757
INC003758,2023-04-16,New,P3,US,,95,Desc for INC003758
INC003759,2023-04-28,WIP,P4,US,,83,Desc for INC003759
INC003760,2023-01-02,New,P3,US,,199,Desc for INC003760
INC003761,2023-05-22,WIP,P3,US,,59,Desc for INC003761
INC003762,2022-12-16,New,P2,US,,216,Desc for INC003762
INC003763,2023-03-11,WIP,P2,Asia,,131,Desc for INC003763
INC003764,2023-06-03,Closed,P3,Asia,2023-06-03,0,Desc for INC003764
INC003765,2023-05-27,New,P3,Europe,,54,Desc for INC003765
INC003766,2023-05-24,New,P4,Asia,,57,Desc for INC003766
INC003767,2023-03-26,Closed,P2,US,2023-04-04,9,Desc for INC003767
INC003768,2023-01-20,New,P2,Europe,,181,Desc for INC003768
INC003769,2023-03-11,WIP,P2,Europe,,131,Desc for INC003769
INC003770,2022-11-25,WIP,P2,US,,237,Desc for INC003770
INC003771,2023-06-04,New,P3,Asia,,46,Desc for INC003771
INC003772,2022-12-03,Closed,P1,Asia,2022-12-10,7,Desc for INC003772
INC003773,2023-01-26,Closed,P2,Asia,2023-02-07,12,Desc for INC003773
INC003774,2023-03-12,New,P2,Europe,,130,Desc for INC003774
INC003775,2023-05-24,New,P1,US,,57,Desc for INC003775
INC003776,2023-04-18,Closed,P2,US,2023-04-21,3,Desc for INC003776
INC003777,2023-01-15,New,P2,Europe,,186,Desc for INC003777
INC003778,2023-02-02,New,P1,US,,168,Desc for INC003778
INC003779,2023-02-19,Closed,P2,US,2023-02-27,8,Desc for INC003779
INC003780,2023-01-09,Closed,P1,US,2023-01-13,4,Desc for INC003780
INC003781,2022-12-13,Closed,P1,Asia,2022-12-18,5,Desc for INC003781
INC003782,2023-05-10,New,P4,Europe,,71,Desc for INC003782
INC003783,2023-05-06,Closed,P1,Europe,2023-05-07,1,Desc for INC003783
INC003784,2023-06-04,Closed,P1,Europe,2023-06-11,7,Desc for INC003784
INC003785,2023-03-21,Closed,P2,Europe,2023-03-26,5,Desc for INC003785
INC003786,2023-01-20,WIP,P4,US,,181,Desc for INC003786
INC003787,2023-01-18,New,P1,Europe,,183,Desc for INC003787
INC003788,2023-01-24,WIP,P4,Asia,,177,Desc for INC003788
INC003789,2023-05-27,WIP,P1,US,,54,Desc for INC003789
INC003790,2023-01-19,New,P2,US,,182,Desc for INC003790
INC003791,2023-05-12,Closed,P2,US,2023-05-17,5,Desc for INC003791
INC003792,2023-05-18,New,P3,Europe,,63,Desc for INC003792
INC003793,2023-03-27,New,P1,Asia,,115,Desc for INC003793
INC003794,2023-02-13,New,P4,US,,157,Desc for INC003794
INC003795,2023-04-10,Closed,P3,US,2023-04-16,6,Desc for INC003795
INC003796,2023-05-10,Closed,P3,Europe,2023-05-10,0,Desc for INC003796
INC003797,2023-02-01,Closed,P2,Asia,2023-02-08,7,Desc for INC003797
INC003798,2023-03-01,New,P1,Europe,,141,Desc for INC003798
INC003799,2022-12-02,New,P2,US,,230,Desc for INC003799
INC003800,2022-12-21,WIP,P4,US,,211,Desc for INC003800
INC003801,2023-01-02,Closed,P2,US,2023-01-03,1,Desc for INC003801
INC003802,2023-05-03,Closed,P2,Asia,2023-05-06,3,Desc for INC003802
INC003803,2023-02-20,WIP,P2,Europe,,150,Desc for INC003803
INC003804,2023-05-08,New,P3,US,,73,Desc for INC003804
INC003805,2022-11-28,New,P4,US,,234,Desc for INC003805
INC003806,2022-12-09,New,P3,Asia,,223,Desc for INC003806
INC003807,2022-12-28,Closed,P4,Asia,2023-01-01,4,Desc for INC003807
INC003808,2023-03-07,Closed,P3,US,2023-03-15,8,Desc for INC003808
INC003809,2023-03-08,Closed,P1,US,2023-03-23,15,Desc for INC003809
INC003810,2023-06-01,Closed,P4,US,2023-06-01,0,Desc for INC003810
INC003811,2023-03-05,WIP,P1,US,,137,Desc for INC003811
INC003812,2023-06-01,New,P4,Asia,,49,Desc for INC003812
INC003813,2023-06-04,Closed,P1,US,2023-06-11,7,Desc for INC003813
INC003814,2023-05-04,WIP,P3,US,,77,Desc for INC003814
INC003815,2023-03-16,Closed,P2,Asia,2023-03-18,2,Desc for INC003815
INC003816,2022-12-15,New,P1,US,,217,Desc for INC003816
INC003817,2023-04-01,WIP,P2,US,,110,Desc for INC003817
INC003818,2022-11-30,Closed,P3,Europe,2022-12-07,7,Desc for INC003818
INC003819,2023-06-04,WIP,P1,Europe,,46,Desc for INC003819
INC003820,2023-05-24,New,P2,Europe,,57,Desc for INC003820
INC003821,2023-03-15,Closed,P1,US,2023-03-26,11,Desc for INC003821
INC003822,2023-02-19,New,P3,US,,151,Desc for INC003822
INC003823,2023-05-14,Closed,P2,US,2023-06-01,18,Desc for INC003823
INC003824,2023-05-12,New,P2,US,,69,Desc for INC003824
INC003825,2023-06-02,Closed,P1,US,2023-06-09,7,Desc for INC003825
INC003826,2023-02-04,New,P1,US,,166,Desc for INC003826
INC003827,2023-01-29,Closed,P2,Asia,2023-01-31,2,Desc for INC003827
INC003828,2022-12-01,WIP,P4,Europe,,231,Desc for INC003828
INC003829,2023-02-07,New,P3,Europe,,163,Desc for INC003829
INC003830,2023-02-18,New,P2,US,,152,Desc for INC003830
INC003831,2022-12-28,Closed,P2,US,2023-01-01,4,Desc for INC003831
INC003832,2023-03-18,Closed,P2,US,2023-03-21,3,Desc for INC003832
INC003833,2023-02-12,New,P2,US,,158,Desc for INC003833
INC003834,2023-01-25,Closed,P2,Asia,2023-01-25,0,Desc for INC003834
INC003835,2023-02-12,WIP,P1,Asia,,158,Desc for INC003835
INC003836,2023-01-21,Closed,P1,US,2023-01-31,10,Desc for INC003836
INC003837,2023-03-01,Closed,P2,Asia,2023-03-06,5,Desc for INC003837
INC003838,2023-04-12,New,P2,US,,99,Desc for INC003838
INC003839,2023-05-03,New,P3,US,,78,Desc for INC003839
INC003840,2023-04-27,WIP,P2,US,,84,Desc for INC003840
INC003841,2023-03-16,WIP,P3,US,,126,Desc for INC003841
INC003842,2023-03-14,New,P2,US,,128,Desc for INC003842
INC003843,2023-02-26,WIP,P2,US,,144,Desc for INC003843
INC003844,2022-12-05,Closed,P1,US,2022-12-05,0,Desc for INC003844
INC003845,2023-02-28,New,P1,Europe,,142,Desc for INC003845
INC003846,2023-04-03,Closed,P1,US,2023-04-04,1,Desc for INC003846
INC003847,2023-02-07,New,P4,US,,163,Desc for INC003847
INC003848,2023-01-03,Closed,P4,US,2023-01-06,3,Desc for INC003848
INC003849,2023-06-05,New,P1,US,,45,Desc for INC003849
INC003850,2023-03-24,New,P2,US,,118,Desc for INC003850
INC003851,2023-03-02,New,P2,US,,140,Desc for INC003851
INC003852,2023-02-20,New,P2,US,,150,Desc for INC003852
INC003853,2023-03-24,New,P4,US,,118,Desc for INC003853
INC003854,2023-04-25,WIP,P2,US,,86,Desc for INC003854
INC003855,2023-03-09,New,P1,US,,133,Desc for INC003855
INC003856,2023-04-01,Closed,P4,Asia,2023-04-13,12,Desc for INC003856
INC003857,2023-05-23,Closed,P3,US,2023-05-26,3,Desc for INC003857
INC003858,2023-01-23,Closed,P2,US,2023-01-27,4,Desc for INC003858
INC003859,2023-03-26,New,P4,US,,116,Desc for INC003859
INC003860,2023-02-14,Closed,P2,US,2023-02-18,4,Desc for INC003860
INC003861,2023-04-20,New,P3,Asia,,91,Desc for INC003861
INC003862,2023-06-02,WIP,P3,Asia,,48,Desc for INC003862
INC003863,2023-01-03,Closed,P3,US,2023-01-03,0,Desc for INC003863
INC003864,2023-01-28,WIP,P2,Europe,,173,Desc for INC003864
INC003865,2023-03-22,Closed,P3,Europe,2023-03-28,6,Desc for INC003865
INC003866,2023-02-26,WIP,P2,US,,144,Desc for INC003866
INC003867,2023-02-14,Closed,P3,US,2023-02-28,14,Desc for INC003867
INC003868,2023-06-08,Closed,P1,US,2023-06-10,2,Desc for INC003868
INC003869,2023-02-16,New,P2,Asia,,154,Desc for INC003869
INC003870,2022-12-09,WIP,P2,Asia,,223,Desc for INC003870
INC003871,2022-11-30,WIP,P4,US,,232,Desc for INC003871
INC003872,2022-12-03,Closed,P2,US,2022-12-13,10,Desc for INC003872
INC003873,2023-05-07,WIP,P1,US,,74,Desc for INC003873
INC003874,2023-03-02,Closed,P4,US,2023-03-05,3,Desc for INC003874
INC003875,2023-04-20,Closed,P1,US,2023-05-01,11,Desc for INC003875
INC003876,2022-12-27,Closed,P2,Europe,2023-01-06,10,Desc for INC003876
INC003877,2022-11-30,New,P3,US,,232,Desc for INC003877
INC003878,2023-03-12,New,P2,Europe,,130,Desc for INC003878
INC003879,2023-01-21,Closed,P3,Asia,2023-01-29,8,Desc for INC003879
INC003880,2023-06-09,New,P3,Europe,,41,Desc for INC003880
INC003881,2023-02-21,Closed,P2,US,2023-02-23,2,Desc for INC003881
INC003882,2023-02-09,New,P2,Asia,,161,Desc for INC003882
INC003883,2023-04-16,New,P4,Asia,,95,Desc for INC003883
INC003884,2023-03-27,New,P4,Asia,,115,Desc for INC003884
INC003885,2023-05-07,WIP,P2,Asia,,74,Desc for INC003885
INC003886,2023-05-23,Closed,P1,US,2023-05-25,2,Desc for INC003886
INC003887,2023-02-01,Closed,P4,US,2023-02-11,10,Desc for INC003887
INC003888,2023-04-20,Closed,P2,Europe,2023-04-28,8,Desc for INC003888
INC003889,2023-06-04,Closed,P3,US,2023-06-06,2,Desc for INC003889
INC003890,2022-12-24,New,P4,US,,208,Desc for INC003890
INC003891,2023-03-17,WIP,P4,Europe,,125,Desc for INC003891
INC003892,2022-12-23,Closed,P4,Asia,2022-12-24,1,Desc for INC003892
INC003893,2023-04-07,New,P2,Europe,,104,Desc for INC003893
INC003894,2023-04-21,New,P1,US,,90,Desc for INC003894
INC003895,2023-04-05,Closed,P1,Asia,2023-04-07,2,Desc for INC003895
INC003896,2022-12-11,Closed,P4,US,2022-12-20,9,Desc for INC003896
INC003897,2023-06-03,New,P4,Asia,,47,Desc for INC003897
INC003898,2022-11-30,New,P2,US,,232,Desc for INC003898
INC003899,2023-02-04,Closed,P3,US,2023-02-05,1,Desc for INC003899
INC003900,2023-06-10,WIP,P1,Europe,,40,Desc for INC003900
INC003901,2023-05-02,Closed,P4,US,2023-05-02,0,Desc for INC003901
INC003902,2022-12-26,Closed,P4,US,2022-12-31,5,Desc for INC003902
INC003903,2023-02-19,WIP,P4,Europe,,151,Desc for INC003903
INC003904,2023-02-01,New,P1,US,,169,Desc for INC003904
INC003905,2023-02-15,Closed,P1,Asia,2023-02-16,1,Desc for INC003905
INC003906,2023-06-08,WIP,P2,Europe,,42,Desc for INC003906
INC003907,2022-11-24,WIP,P2,US,,238,Desc for INC003907
INC003908,2023-03-14,Closed,P3,US,2023-03-14,0,Desc for INC003908
INC003909,2023-01-30,Closed,P2,Europe,2023-01-31,1,Desc for INC003909
INC003910,2022-12-25,Closed,P2,US,2022-12-28,3,Desc for INC003910
INC003911,2022-12-27,New,P4,US,,205,Desc for INC003911
INC003912,2023-01-19,New,P2,US,,182,Desc for INC003912
INC003913,2023-06-10,Closed,P3,US,2023-06-10,0,Desc for INC003913
INC003914,2022-12-09,New,P2,US,,223,Desc for INC003914
INC003915,2023-06-12,New,P2,US,,38,Desc for INC003915
INC003916,2023-01-01,WIP,P1,Asia,,200,Desc for INC003916
INC003917,2022-12-11,Closed,P4,US,2022-12-16,5,Desc for INC003917
INC003918,2023-05-22,Closed,P2,Europe,2023-05-23,1,Desc for INC003918
INC003919,2023-01-16,New,P1,Europe,,185,Desc for INC003919
INC003920,2023-04-19,Closed,P4,US,2023-04-22,3,Desc for INC003920
INC003921,2023-01-05,Closed,P4,US,2023-01-06,1,Desc for INC003921
INC003922,2023-04-14,New,P4,Europe,,97,Desc for INC003922
INC003923,2023-04-19,New,P4,US,,92,Desc for INC003923
INC003924,2022-12-17,New,P4,US,,215,Desc for INC003924
INC003925,2023-06-06,New,P2,Europe,,44,Desc for INC003925
INC003926,2023-02-06,WIP,P3,Asia,,164,Desc for INC003926
INC003927,2023-06-11,WIP,P2,US,,39,Desc for INC003927
INC003928,2023-05-04,New,P2,US,,77,Desc for INC003928
INC003929,2023-03-19,WIP,P1,US,,123,Desc for INC003929
INC003930,2023-01-17,New,P1,Europe,,184,Desc for INC003930
INC003931,2022-12-01,WIP,P3,US,,231,Desc for INC003931
INC003932,2022-12-01,New,P4,Asia,,231,Desc for INC003932
INC003933,2023-01-29,WIP,P3,Europe,,172,Desc for INC003933
INC003934,2023-02-03,WIP,P1,US,,167,Desc for INC003934
INC003935,2022-12-28,New,P2,Asia,,204,Desc for INC003935
INC003936,2023-05-12,WIP,P4,US,,69,Desc for INC003936
INC003937,2023-04-02,Closed,P4,Asia,2023-04-03,1,Desc for INC003937
INC003938,2022-12-27,WIP,P2,US,,205,Desc for INC003938
INC003939,2023-05-12,Closed,P2,Asia,2023-05-12,0,Desc for INC003939
INC003940,2023-02-28,New,P3,Asia,,142,Desc for INC003940
INC003941,2022-12-04,Closed,P1,US,2022-12-07,3,Desc for INC003941
INC003942,2023-05-23,Closed,P2,Europe,2023-05-28,5,Desc for INC003942
INC003943,2023-04-19,Closed,P2,US,2023-04-20,1,Desc for INC003943
INC003944,2023-03-13,Closed,P4,Asia,2023-03-14,1,Desc for INC003944
INC003945,2023-01-01,New,P1,US,,200,Desc for INC003945
INC003946,2023-03-17,Closed,P2,US,2023-03-17,0,Desc for INC003946
INC003947,2023-03-04,New,P2,Europe,,138,Desc for INC003947
INC003948,2023-01-16,New,P4,US,,185,Desc for INC003948
INC003949,2023-05-27,Closed,P4,Europe,2023-05-27,0,Desc for INC003949
INC003950,2023-02-16,Closed,P2,US,2023-02-20,4,Desc for INC003950
